TID	Name	RA(longitude)	Dec(latitude)
2135	'TYC 4975-877-1                    '	211.1092662623460	-0.1923339073859
2136	'USNO-B1.0 0897-00229390           '	211.4888504885560	-0.2194494765013
2137	'USNO-B1.0 0899-00227546           '	211.3673195631420	-0.0203726778466
2138	'MGC 55930                         '	211.5769100606350	-0.0790756727797
2139	'NGC 5507                          '	213.332825	-3.148861
2140	'NGC 5506                          '	213.312087	-3.207561
2141	'NGC 5464                          '	211.7682602868750	-30.0170551356762
2142	'NGC 5494                          '	213.100725	-30.644106
2143	'2MASX J14235825+2949335           '	215.992721	29.825978
2144	'UGC 9128                          '	213.98625	23.05450
2145	'NGC 5566                          '	215.083117	3.933589
2146	'NGC 5560                          '	215.018738	3.992653
2147	'NGC 5576                          '	215.265379	3.271050
2148	'NGC 5574                          '	215.2332013499560	3.2379972435100
2149	'BD+00 3176                        '	216.0692067548290	0.2738842794894
2150	'HE 1413+0021                      '	214.0005141436720	0.1336494873159
2151	'TYC 317-628-1                     '	214.0107501757040	0.2003634362776
2152	'TYC 317-733-1                     '	213.8966605898110	0.0655832243153
2153	'TYC 317-644-1                     '	214.3846234935860	0.1932474372195
2154	'TYC 318-1327-1                    '	215.0631058031000	0.2756812316812
2155	'TYC 317-645-1                     '	214.8525355227500	0.1547351195145
2156	'TYC 317-798-1                     '	214.8834197179270	0.0263682368204
2157	'TYC 318-1342-1                    '	215.2005927396300	0.0900564514980
2158	'TYC 318-1427-1                    '	215.4722838571830	0.2319907314113
2159	'TYC 318-1400-1                    '	215.3997029140680	0.0873832851102
2160	'TYC 318-1446-1                    '	216.1259293226710	0.2629634725370
2161	'TYC 318-1360-1                    '	216.1403997522850	0.1449079621394
2162	'TYC 318-1461-1                    '	215.5008993440170	0.2105917611802
2163	'TYC 4976-1213-1                   '	214.2871812640090	-0.1258447644550
2164	'CCDM J14173-0012B                 '	214.3099037566400	-0.2049849578023
2165	'TYC 4977-1373-1                   '	215.3898815568430	-0.1651947920349
2166	'TYC 4977-1394-1                   '	215.0079830955840	-0.2004046575224
2167	'TYC 4977-1409-1                   '	215.1217715767670	-0.2205182907698
2168	'TYC 4977-1440-1                   '	215.5995767063640	-0.2555559675215
2169	'MGC 59752                         '	214.5706786113410	-0.2667860004491
2170	'ASAS J142144-0012.4               '	215.4307811577870	-0.2071732177475
2171	'3FHL J1418.4-0233                 '	214.6096969800950	-2.5594832340168
2172	'NGC 5597                          '	216.114350	-16.762694
2173	'KISS F1425-359                    '	217.4337	28.8889
2174	'NGC 5638                          '	217.418287	3.233442
2175	'BD+00 3181                        '	216.5941334200850	0.1512705105212
2176	'TYC 318-1395-1                    '	216.7058033596630	0.0803140402821
2177	'TYC 318-1376-1                    '	216.7181619634480	0.0415198221068
2178	'MGC 63672                         '	217.7506804522540	0.0064636644792
2179	'TYC 325-336-1                     '	218.1197770272860	0.0096229280439
2180	'TYC 325-457-1                     '	218.5601562307600	0.2443669526463
2181	'BD+00 3183                        '	216.7745786319270	-0.0136941390562
2182	'BD+00 3202                        '	218.3511237351330	-0.2193885198987
2183	'V* V569 Vir                       '	218.3037082220810	-0.1259808596311
2184	'2QZ J143039.4-020601              '	217.6642212748060	-2.1002968458369
2185	'GPM 219.305135-00.038667          '	219.3053008987660	-0.0388160864826
2186	'TYC 4984-390-1                    '	219.3377045213260	-0.0223852346815
2187	'GPM 219.345894-00.052731          '	219.3451704205600	-0.0535219791421
2188	'MGC 63108                         '	217.4708126848600	-0.0615522158186
2189	'USNO-B1.0 0898-00238205           '	218.9254719634240	-0.1638079540331
2190	'TYC 4984-487-1                    '	219.0472273884120	-0.2078032305742
2191	'NGC 5701                          '	219.7961510047090	5.3634719038957
2192	'USNO-A2.0 0900-07763148           '	220.452915	3.089788
2193	'BD+00 3219                        '	219.9846548264800	0.2767431442910
2194	'BD+00 3218                        '	219.9065333173790	0.1837959445876
2195	'BD+00 3220                        '	220.0019161489580	0.1831266336782
2196	'BD+00 3231                        '	221.1712473284380	0.1673887333324
2197	'V* IP Vir                         '	220.0291578965110	0.0291974727395
2198	'TYC 325-1212-1                    '	219.4223746176510	0.2079240526954
2199	'GPM 219.448694+00.199161          '	219.4488476961060	0.1989970100809
2200	'TYC 325-1002-1                    '	219.5083487895410	0.0490237977082
2201	'GPM 219.688339+00.266194          '	219.6882265044830	0.2661110459203
2202	'GPM 220.025319+00.187592          '	220.0251983111820	0.1876387735863
2203	'GPM 220.283394+00.054494          '	220.2834232621930	0.0542524493272
2204	'GPM 220.320110+00.047617          '	220.3199840709190	0.0472608185664
2205	'GPM 220.333131+00.138189          '	220.3328572776870	0.1378003286502
2206	'GPM 220.385019+00.243783          '	220.3850927434370	0.2434516439925
2207	'TYC 326-1090-1                    '	220.5988576711260	0.2087446552914
2208	'TYC 326-452-1                     '	221.1695340330390	0.0577230668199
2209	'TYC 4985-123-1                    '	220.1500661971630	-0.1713602144296
2210	'NGC 5750                          '	221.5463615834700	-0.2229245517563
2211	'TYC 4985-293-1                    '	220.1062606425820	-0.2201219525864
2212	'Gilmore F867 9-17                 '	220.5600938612820	-0.2689313120889
2213	'V* V596 Vir                       '	221.5997310631310	-0.1158102501932
2214	'NGC 5713                          '	220.048033	-0.289211
2215	'GPM 219.435539-00.118264          '	219.4354230338470	-0.1184409496917
2216	'TYC 4985-41-1                     '	219.4575656114930	-0.0357032917727
2217	'GPM 219.476819-00.045831          '	219.4764546354470	-0.0458466552620
2218	'GPM 219.696219-00.016731          '	219.6961291354200	-0.0169614532748
2219	'GPM 219.734889-00.171194          '	219.7348857588660	-0.1714766032039
2220	'GPM 219.835214-00.125736          '	219.8349838506630	-0.1260959611960
2221	'GPM 219.914252-00.025233          '	219.9141125794820	-0.0252173065602
2222	'GPM 220.068810-00.135739          '	220.0688653758900	-0.1359124120629
2223	'GPM 220.074277-00.093692          '	220.0741092241380	-0.0936688200181
2224	'GPM 220.330919-00.169561          '	220.3307848152710	-0.1694892817457
2225	'TYC 4985-628-1                    '	220.3511240592220	-0.2069904066120
2226	'NGC 5728                          '	220.599700	-17.253169
2227	'NGC 5757                          '	221.9432789533490	-19.0783825093641
2228	'Mrk 829                           '	222.735396	35.571742
2229	'NGC 5770                          '	223.3125516236270	3.9597338029142
2230	'NGC 5774                          '	223.428146	3.582242
2231	'NGC 5775                          '	223.490221	3.544472
2232	'NGC 5986                          '	236.51250	-37.78642
2233	'NGC 6153                          '	247.8773788070230	-40.2535128185760
2234	'PN H 1-3                          '	253.38054	-42.65633
2235	'PN H 1-6                          '	256.7461765914850	-42.6856868872990
2236	'PN Cn 1-3                         '	261.5512989192350	-44.1904287407136
2237	'PN Fg 2                           '	264.83275	-44.16042
2238	'WRAY 16-330                       '	269.1404585248170	-43.0553141445082
2239	'ESO 281-33                        '	283.2428596113180	-42.5373354130283
2240	'ESO 338-4                         '	291.993075	-41.575225
2241	'ESO 338-4B                        '	291.881987	-41.648167
2242	'ESO 399-25                        '	303.3654695023740	-37.1888187108965
2243	'ESO 340-17                        '	304.923675	-39.288600
2244	'NGC 5824                          '	225.994217	-33.068528
2245	'NGC 6139                          '	246.916613	-38.849175
2246	'Hen 2-178                         '	250.6395549424930	-38.9111498382744
2247	'PN Vd 4                           '	252.6056215316710	-39.1386394581621
2248	'PN Vd 6                           '	253.61400	-38.73625
2249	'IC 4637                           '	256.29362	-40.88547
2250	'PN H 1-26                         '	264.1245752689380	-39.3657504433611
2251	'PN H 1-21                         '	263.1992035329090	-40.9746536678484
2252	'PN Lo 16                          '	263.9245018489260	-40.1906893383749
2253	'PN H 1-28                         '	265.72546	-39.60689
2254	'ESO 338-8                         '	292.5533	-39.4117
2255	'NGC 6026                          '	240.3380142808840	-34.5432737381997
2256	'PN H 1-1                          '	243.3674331324700	-34.5942667103935
2257	'NGC 6072                          '	243.2431792607390	-36.2298337604072
2258	'ESO 390-6                         '	247.16708	-35.35361
2259	'WRAY 16-226                       '	248.5176819810150	-35.0907619418670
2260	'WRAY 16-229                       '	249.867204	-36.571167
2261	'PN H 1-2                          '	252.22546	-35.78586
2262	'NGC 6302                          '	258.434746	-37.103042
2263	'NGC 6337                          '	260.5653007301850	-38.4838153087190
2264	'WRAY 16-286                       '	263.25279	-36.73106
2265	'PN H 1-22                         '	263.0922917669660	-37.9565871750738
2266	'PN H 1-30                         '	266.27833	-38.14714
2267	'PN H 1-38                         '	267.68850	-37.39781
2268	'PN H 1-37                         '	267.68567	-39.29050
2269	'PN Fg 3                           '	270.0492248071280	-38.8312925139956
2270	'PN M 3-21                         '	270.63471	-36.65314
2271	'PN H 1-52                         '	271.2400679429950	-37.6354068469071
2272	'NGC 6923                          '	307.9127288259920	-30.8318894777702
2273	'NGC 6925                          '	308.585692	-31.980889
2274	'IC 5039                           '	310.809754	-29.853403
2275	'PN K 1-3                          '	245.8292037019890	-31.7496181571666
2276	'PN M 2-5                          '	255.579537	-33.168047
2277	'PN M 2-4                          '	255.2759086314670	-34.8274105547958
2278	'PN M 1-19                         '	255.9452097259440	-33.4956719085404
2279	'PN H 2-1                          '	256.1510563066140	-33.9885493962184
2280	'PN H 1-8                          '	258.67888	-33.41317
2281	'PN H 1-13                         '	262.1149158154810	-35.1254457330937
2282	'PN H 1-32                         '	266.52625	-34.06261
2283	'PN H 1-31                         '	266.3831973727610	-34.5652243439909
2284	'PN H 1-33                         '	266.9559010666620	-34.1347574114658
2285	'PN H 1-29                         '	266.0578039906670	-34.2924513491372
2286	'PN M 3-14                         '	266.08592	-34.11128
